PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen
1640,7,42263,2,2,42283,BC0280982,TRUE,,,10,42264.29167
1641,4,42264,7,2,42284,293092,TRUE,,,3,42265.29167
1642,7,42264,2,2,42284,BC0280982,TRUE,,,3,42265.29167
1643,4,42265,7,2,42285,293092,TRUE,,,11,42268.29167
1644,7,42265,2,2,42285,BC0280982,TRUE,,,11,42268.29167
1645,4,42266,7,2,42286,293092,TRUE,,,11,42268.29167
1646,7,42266,2,2,42286,BC0280982,TRUE,,,11,42268.29167
1647,4,42268,7,2,42288,293092,TRUE,,,8,42269.29167
1648,7,42268,2,2,42288,BC0280982,TRUE,,,8,42269.29167
1649,4,42269,7,2,42289,293092,TRUE,,,20,42270.29167
1650,7,42269,2,2,42289,BC0280982,TRUE,,,20,42270.29167
1651,4,42270,7,2,42290,293092,TRUE,,,15,42271.29167
1652,7,42270,2,2,42290,BC0280982,TRUE,,,15,42271.29167
1653,4,42271,7,2,42291,293092,TRUE,,,19,42272.29167
1654,7,42271,2,2,42291,BC0280982,TRUE,,,19,42272.29167
1655,4,42272,7,2,42292,293092,TRUE,,,4,42275.29167
1656,7,42272,2,2,42292,BC0280982,TRUE,,,4,42275.29167
1657,4,42273,7,2,42280,293092,TRUE,,,4,42275.29167
1658,4,42275,7,2,42295,293092,TRUE,,,8,42276.29167
1659,7,42275,2,2,42295,BC0280982,TRUE,,,8,42276.29167
1660,4,42276,7,2,42296,293092,TRUE,,,4,42277.29167
1661,7,42276,2,2,42296,BC0280982,TRUE,,,4,42277.29167
1662,4,42277,7,2,42297,293092,TRUE,,,19,42278.29167
1663,7,42277,2,2,42297,BC0280982,TRUE,,,19,42278.29167
1664,4,42278,7,2,42298,293092,TRUE,,,4,42279.29167
1665,7,42278,2,2,42298,BC0280982,TRUE,,,4,42279.29167
1666,4,42279,7,2,42299,293092,TRUE,,,17,42282.29167
1667,7,42279,2,2,42299,BC0280982,TRUE,,,17,42282.29167
1668,4,42280,7,2,42294,293092,TRUE,,,17,42282.29167
1669,7,42280,2,2,42294,BC0280982,TRUE,,,17,42282.29167
1670,4,42282,7,2,42302,293092,TRUE,,,2,42283.29167
1671,7,42282,2,2,42302,BC0280982,TRUE,,,2,42283.29167
1672,4,42283,7,2,42303,293092,TRUE,,,9,42284.29167
1673,7,42283,2,2,42303,BC0280982,TRUE,,,9,42284.29167
1674,4,42284,7,2,42304,293092,TRUE,,,3,42285.29167
1675,7,42284,2,2,42304,BC0280982,TRUE,,,3,42285.29167
1676,4,42285,7,2,42305,293092,TRUE,,,12,42286.29167
1677,7,42285,2,2,42305,BC0280982,TRUE,,,12,42286.29167
1678,4,42286,7,2,42306,293092,TRUE,,,10,42289.29167
1679,7,42286,2,2,42306,BC0280982,TRUE,,,10,42289.29167
1680,4,42287,7,2,42301,293092,TRUE,,,10,42289.29167
1681,7,42287,2,2,42301,BC0280982,TRUE,,,10,42289.29167
1682,4,42289,7,2,42309,293092,TRUE,,,4,42290.29167
1683,7,42289,2,2,42309,BC0280982,TRUE,,,4,42290.29167
1684,4,42290,7,2,42310,293092,TRUE,,,17,42291.29167
1685,7,42290,2,2,42310,BC0280982,TRUE,,,17,42291.29167
1686,4,42291,7,2,42311,293092,TRUE,,,16,42292.29167
1687,7,42291,2,2,42311,BC0280982,TRUE,,,16,42292.29167
1688,4,42292,7,2,42312,293092,TRUE,,,18,42293.29167
1689,7,42292,2,2,42312,BC0280982,TRUE,,,18,42293.29167
1690,4,42293,7,2,42313,293092,TRUE,,,6,42296.29167
1691,7,42293,2,2,42313,BC0280982,TRUE,,,6,42296.29167
1692,4,42294,7,2,42308,293092,TRUE,,,6,42296.29167
1693,7,42294,2,2,42308,BC0280982,TRUE,,,6,42296.29167
1694,4,42296,7,2,42316,293092,TRUE,,,20,42297.29167
1695,7,42296,2,2,42316,BC0280982,TRUE,,,20,42297.29167
1696,4,42297,7,2,42317,293092,TRUE,,,5,42298.29167
1697,7,42297,2,2,42317,BC0280982,TRUE,,,5,42298.29167
1698,4,42298,7,2,42318,293092,TRUE,,,10,42299.29167
1699,7,42298,2,2,42318,BC0280982,TRUE,,,10,42299.29167
1700,4,42299,7,2,42319,293092,TRUE,,,7,42300.29167
1701,7,42299,2,2,42319,BC0280982,TRUE,,,7,42300.29167
1702,4,42300,7,2,42320,293092,TRUE,,,3,42303.29167
1703,7,42300,2,2,42320,BC0280982,TRUE,,,3,42303.29167
1704,4,42301,7,2,42321,293092,TRUE,,,3,42303.29167
1705,7,42301,2,2,42321,BC0280982,TRUE,,,3,42303.29167
1706,4,42303,7,2,42323,293092,TRUE,,,8,42304.29167
1707,7,42303,2,2,42323,BC0280982,TRUE,,,8,42304.29167
1708,4,42304,7,2,42324,293092,TRUE,,,6,42305.29167
1709,7,42304,2,2,42324,BC0280982,TRUE,,,6,42305.29167
1710,4,42305,7,2,42325,293092,TRUE,,,11,42306.29167
1711,7,42305,2,2,42325,BC0280982,TRUE,,,11,42306.29167
1712,4,42306,7,2,42326,293092,TRUE,,,3,42307.29167
1713,7,42306,2,2,42326,BC0280982,TRUE,,,3,42307.29167
1714,4,42307,7,2,42327,293092,TRUE,,,20,42310.29167
1715,7,42307,2,2,42327,BC0280982,TRUE,,,20,42310.29167
1716,4,42308,7,2,42328,293092,TRUE,,,20,42310.29167
1717,7,42308,2,2,42328,BC0280982,TRUE,,,20,42310.29167
1718,4,42310,7,2,42330,293092,TRUE,,,2,42311.29167
1719,7,42310,2,2,42330,BC0280982,TRUE,,,2,42311.29167
1720,4,42311,7,2,42331,293092,TRUE,,,2,42312.29167
1721,7,42311,2,2,42331,BC0280982,TRUE,,,2,42312.29167
1722,4,42312,7,2,42332,293092,TRUE,,,12,42313.29167
1723,7,42312,2,2,42332,BC0280982,TRUE,,,12,42313.29167
1724,4,42313,7,2,42333,293092,TRUE,,,11,42314.29167
1725,7,42313,2,2,42333,BC0280982,TRUE,,,11,42314.29167
1726,4,42314,7,2,42334,293092,TRUE,,,3,42317.29167
1727,7,42314,2,2,42334,BC0280982,TRUE,,,3,42317.29167
1728,4,42315,7,2,42329,293092,TRUE,,,3,42317.29167
1729,7,42315,2,2,42329,BC0280982,TRUE,,,3,42317.29167
1730,4,42317,7,2,42337,293092,TRUE,,,10,42318.29167
1731,7,42317,2,2,42337,BC0280982,TRUE,,,10,42318.29167
1732,4,42318,7,2,42338,293092,TRUE,,,7,42319.29167
1733,7,42318,2,2,42338,BC0280982,TRUE,,,7,42319.29167
1734,4,42319,7,2,42339,293092,TRUE,,,2,42320.29167
1735,7,42319,2,2,42339,BC0280982,TRUE,,,2,42320.29167
1736,4,42320,7,2,42340,293092,TRUE,,,8,42321.29167
1737,7,42320,2,2,42340,BC0280982,TRUE,,,8,42321.29167
1738,4,42321,7,2,42341,293092,TRUE,,,6,42324.29167
1739,7,42321,2,2,42341,BC0280982,TRUE,,,6,42324.29167
1740,4,42322,7,2,42342,293092,TRUE,,,6,42324.29167
1741,7,42322,2,2,42342,BC0280982,TRUE,,,6,42324.29167
1742,4,42324,7,2,42344,293092,TRUE,,,7,42325.29167
1743,7,42324,2,2,42344,BC0280982,TRUE,,,7,42325.29167
1744,4,42325,7,2,42345,293092,TRUE,,,13,42326.29167
1745,7,42325,2,2,42345,BC0280982,TRUE,,,13,42326.29167
1746,4,42326,7,2,42346,293092,TRUE,,,12,42327.29167
1747,7,42326,2,2,42346,BC0280982,TRUE,,,12,42327.29167
1748,4,42327,7,2,42347,293092,TRUE,,,5,42328.29167
1749,7,42327,2,2,42347,BC0280982,TRUE,,,5,42328.29167
1750,4,42328,7,2,42348,293092,TRUE,,,16,42331.29167
1751,7,42328,2,2,42348,BC0280982,TRUE,,,16,42331.29167
1752,4,42329,7,2,42336,293092,TRUE,,,16,42331.29167
1753,4,42331,7,2,42351,293092,TRUE,,,19,42332.29167
1754,7,42331,2,2,42351,BC0280982,TRUE,,,19,42332.29167
1755,4,42332,7,2,42352,293092,TRUE,,,15,42333.29167
1756,7,42332,2,2,42352,BC0280982,TRUE,,,15,42333.29167
1757,4,42333,7,2,42353,293092,TRUE,,,12,42334.29167
1758,7,42333,2,2,42353,BC0280982,TRUE,,,12,42334.29167
1759,4,42334,7,2,42354,293092,TRUE,,,12,42335.29167
1760,7,42334,2,2,42354,BC0280982,TRUE,,,12,42335.29167
1761,4,42335,7,2,42355,293092,TRUE,,,2,42338.29167
1762,7,42335,2,2,42355,BC0280982,TRUE,,,2,42338.29167
1763,4,42336,7,2,42343,293092,TRUE,,,2,42338.29167
1764,4,42338,7,2,42358,293092,TRUE,,,5,42339.29167
1765,7,42338,2,2,42358,BC0280982,TRUE,,,5,42339.29167
1766,4,42339,7,2,42359,293092,TRUE,,,16,42340.29167
1767,7,42339,2,2,42359,BC0280982,TRUE,,,16,42340.29167
1768,4,42340,7,2,42360,293092,TRUE,,,2,42341.29167
1769,7,42340,2,2,42360,BC0280982,TRUE,,,2,42341.29167
1770,4,42341,7,2,42361,293092,TRUE,,,7,42342.29167
1771,7,42341,2,2,42361,BC0280982,TRUE,,,7,42342.29167
1772,4,42342,7,2,42362,293092,TRUE,,,12,42345.29167
1773,7,42342,2,2,42362,BC0280982,TRUE,,,12,42345.29167
1774,4,42343,7,2,42363,293092,TRUE,,,12,42345.29167
1775,7,42343,2,2,42363,BC0280982,TRUE,,,12,42345.29167
1776,4,42345,7,2,42365,293092,TRUE,,,18,42346.29167
1777,7,42345,2,2,42365,BC0280982,TRUE,,,18,42346.29167
1778,4,42346,7,2,42366,293092,TRUE,,,17,42347.29167
1779,7,42346,2,2,42366,BC0280982,TRUE,,,17,42347.29167
1780,4,42347,7,2,42367,293092,TRUE,,,5,42348.29167
1781,7,42347,2,2,42367,BC0280982,TRUE,,,5,42348.29167
1782,4,42348,7,2,42368,293092,TRUE,,,14,42349.29167
1783,7,42348,2,2,42368,BC0280982,TRUE,,,14,42349.29167
1784,4,42349,7,2,42369,293092,TRUE,,,15,42352.29167
1785,7,42349,2,2,42369,BC0280982,TRUE,,,15,42352.29167
1786,4,42350,7,2,42370,293092,TRUE,,,15,42352.29167
1787,7,42350,2,2,42370,BC0280982,TRUE,,,15,42352.29167
1788,4,42352,7,2,42372,293092,TRUE,,,8,42353.29167
1789,7,42352,2,2,42372,BC0280982,TRUE,,,8,42353.29167
1790,4,42353,7,2,42373,293092,TRUE,,,13,42354.29167
1791,7,42353,2,2,42373,BC0280982,TRUE,,,13,42354.29167
1792,4,42354,7,2,42374,293092,TRUE,,,12,42355.29167
1793,7,42354,2,2,42374,BC0280982,TRUE,,,12,42355.29167
1794,4,42355,7,2,42375,293092,TRUE,,,6,42356.29167
1795,7,42355,2,2,42375,BC0280982,TRUE,,,6,42356.29167
1796,4,42356,7,2,42376,293092,TRUE,,,3,42359.29167
1797,7,42356,2,2,42376,BC0280982,TRUE,,,3,42359.29167
1798,4,42357,7,2,42377,293092,TRUE,,,3,42359.29167
1799,7,42357,2,2,42377,BC0280982,TRUE,,,3,42359.29167
1800,4,42359,7,2,42379,293092,TRUE,,,3,42360.29167
1801,7,42359,2,2,42379,BC0280982,TRUE,,,3,42360.29167
1802,4,42360,7,2,42380,293092,TRUE,,,19,42361.29167
1803,7,42360,2,2,42380,BC0280982,TRUE,,,19,42361.29167
1804,4,42361,7,2,42381,293092,TRUE,,,2,42362.29167
1805,7,42361,2,2,42381,BC0280982,TRUE,,,2,42362.29167
1806,4,42362,7,2,42382,293092,TRUE,,,11,42363.29167
1807,7,42362,2,2,42382,BC0280982,TRUE,,,11,42363.29167
1808,4,42363,7,2,42383,293092,TRUE,,,17,42366.29167
1809,7,42363,2,2,42383,BC0280982,TRUE,,,17,42366.29167
1810,4,42364,7,2,42384,293092,TRUE,,,17,42366.29167
1811,7,42364,2,2,42384,BC0280982,TRUE,,,17,42366.29167
1812,4,42366,7,2,42386,293092,TRUE,,,16,42367.29167
1813,7,42366,2,2,42386,BC0280982,TRUE,,,16,42367.29167
1814,4,42367,7,2,42387,293092,TRUE,,,4,42368.29167
1815,7,42367,2,2,42387,BC0280982,TRUE,,,4,42368.29167
1816,4,42368,7,2,42388,293092,TRUE,,,9,42369.29167
1817,7,42368,2,2,42388,BC0280982,TRUE,,,9,42369.29167
1818,4,42369,7,2,42389,293092,TRUE,,,17,42370.29167
1819,7,42369,2,2,42389,BC0280982,TRUE,,,17,42370.29167
1820,4,42370,7,2,42390,293092,TRUE,,,11,42373.29167
1821,7,42370,2,2,42390,BC0280982,TRUE,,,11,42373.29167
1822,1,42371,7,2,42378,AA20384,TRUE,,,11,42373.29167
1823,4,42371,7,2,42378,293092,TRUE,,,11,42373.29167
1824,1,42372,7,2,42375,AA20384,TRUE,,,11,42373.29167
1825,1,42373,7,2,42393,AA20384,TRUE,,,13,42374.29167
1826,4,42373,7,2,42393,293092,TRUE,,,13,42374.29167
1827,7,42373,2,2,42393,BC0280982,TRUE,,,13,42374.29167
1828,1,42374,7,2,42394,AA20384,TRUE,,,20,42375.29167
1829,4,42374,7,2,42394,293092,TRUE,,,20,42375.29167
1830,7,42374,2,2,42394,BC0280982,TRUE,,,20,42375.29167
1831,1,42375,7,2,42395,AA20384,TRUE,,,2,42376.29167
1832,4,42375,7,2,42395,293092,TRUE,,,2,42376.29167
1833,7,42375,2,2,42395,BC0280982,TRUE,,,2,42376.29167
1834,4,42376,7,2,42396,293092,TRUE,,,14,42377.29167
1835,7,42376,2,2,42396,BC0280982,TRUE,,,14,42377.29167
1836,4,42377,7,2,42397,293092,TRUE,,,8,42380.29167
1837,7,42377,2,2,42397,BC0280982,TRUE,,,8,42380.29167
1838,4,42378,7,2,42392,293092,TRUE,,,8,42380.29167
1839,7,42378,2,2,42392,BC0280982,TRUE,,,8,42380.29167
1840,4,42380,7,2,42400,293092,TRUE,,,12,42381.29167
1841,7,42380,2,2,42400,BC0280982,TRUE,,,12,42381.29167
1842,4,42381,7,2,42401,293092,TRUE,,,19,42382.29167
1843,7,42381,2,2,42401,BC0280982,TRUE,,,19,42382.29167
1844,4,42382,7,2,42402,293092,TRUE,,,20,42383.29167
1845,7,42382,2,2,42402,BC0280982,TRUE,,,20,42383.29167
1846,4,42383,7,2,42403,293092,TRUE,,,11,42384.29167
1847,7,42383,2,2,42403,BC0280982,TRUE,,,11,42384.29167
1848,4,42384,7,2,42404,293092,TRUE,,,3,42387.29167
1849,7,42384,2,2,42404,BC0280982,TRUE,,,3,42387.29167
1850,4,42385,7,2,42392,293092,TRUE,,,3,42387.29167
1851,4,42387,7,2,42407,293092,TRUE,,,9,42388.29167
1852,7,42387,2,2,42407,BC0280982,TRUE,,,9,42388.29167
1853,4,42388,7,2,42408,293092,TRUE,,,5,42389.29167
1854,7,42388,2,2,42408,BC0280982,TRUE,,,5,42389.29167
1855,4,42389,7,2,42409,293092,TRUE,,,16,42390.29167
1856,7,42389,2,2,42409,BC0280982,TRUE,,,16,42390.29167
1857,4,42390,7,2,42410,293092,TRUE,,,7,42391.29167
1858,7,42390,2,2,42410,BC0280982,TRUE,,,7,42391.29167
1859,4,42391,7,2,42411,293092,TRUE,,,13,42394.29167
1860,7,42391,2,2,42411,BC0280982,TRUE,,,13,42394.29167
1861,4,42392,7,2,42412,293092,TRUE,,,13,42394.29167
1862,7,42392,2,2,42412,BC0280982,TRUE,,,13,42394.29167
1863,4,42394,7,2,42414,293092,TRUE,,,7,42395.29167
1864,7,42394,2,2,42414,BC0280982,TRUE,,,7,42395.29167
1865,4,42395,7,2,42415,293092,TRUE,,,2,42396.29167
1866,7,42395,2,2,42415,BC0280982,TRUE,,,2,42396.29167
1867,4,42396,7,2,42416,293092,TRUE,,,16,42397.29167
1868,7,42396,2,2,42416,BC0280982,TRUE,,,16,42397.29167
1869,4,42397,7,2,42417,293092,TRUE,,,12,42398.29167
1870,7,42397,2,2,42417,BC0280982,TRUE,,,12,42398.29167
1871,4,42398,7,2,42418,293092,TRUE,,,14,42401.29167
1872,7,42398,2,2,42418,BC0280982,TRUE,,,14,42401.29167
1873,4,42399,7,2,42413,293092,TRUE,,,14,42401.29167
1874,7,42399,2,2,42413,BC0280982,TRUE,,,14,42401.29167
1875,4,42401,7,2,42421,293092,TRUE,,,19,42402.29167
1876,7,42401,2,2,42421,BC0280982,TRUE,,,19,42402.29167
1877,4,42402,7,2,42422,293092,TRUE,,,7,42403.29167
1878,7,42402,2,2,42422,BC0280982,TRUE,,,7,42403.29167
1879,4,42403,7,2,42423,293092,TRUE,,,8,42404.29167
1880,7,42403,2,2,42423,BC0280982,TRUE,,,8,42404.29167
1881,4,42404,7,2,42424,293092,TRUE,,,17,42405.29167
1882,7,42404,2,2,42424,BC0280982,TRUE,,,17,42405.29167
1883,4,42405,7,2,42425,293092,TRUE,,,13,42408.29167
1884,7,42405,2,2,42425,BC0280982,TRUE,,,13,42408.29167
1885,4,42406,7,2,42420,293092,TRUE,,,13,42408.29167
1886,7,42406,2,2,42420,BC0280982,TRUE,,,13,42408.29167
1887,4,42408,7,2,42428,293092,TRUE,,,19,42409.29167
1888,7,42408,2,2,42428,BC0280982,TRUE,,,19,42409.29167
1889,4,42409,7,2,42429,293092,TRUE,,,6,42410.29167
1890,7,42409,2,2,42429,BC0280982,TRUE,,,6,42410.29167
1891,4,42410,7,2,42430,293092,TRUE,,,14,42411.29167
1892,7,42410,2,2,42430,BC0280982,TRUE,,,14,42411.29167
1893,4,42411,7,2,42431,293092,TRUE,,,15,42412.29167
1894,7,42411,2,2,42431,BC0280982,TRUE,,,15,42412.29167
1895,4,42412,7,2,42432,293092,TRUE,,,6,42415.29167
1896,7,42412,2,2,42432,BC0280982,TRUE,,,6,42415.29167
1897,4,42413,7,2,42433,293092,TRUE,,,6,42415.29167
1898,7,42413,2,2,42433,BC0280982,TRUE,,,6,42415.29167
1899,4,42415,7,2,42435,293092,TRUE,,,3,42416.29167
1900,7,42415,2,2,42435,BC0280982,TRUE,,,3,42416.29167
1901,4,42416,7,2,42436,293092,TRUE,,,19,42417.29167
1902,7,42416,2,2,42436,BC0280982,TRUE,,,19,42417.29167
1903,4,42417,7,2,42437,293092,TRUE,,,8,42418.29167
1904,7,42417,2,2,42437,BC0280982,TRUE,,,8,42418.29167
1905,4,42418,7,2,42438,293092,TRUE,,,3,42419.29167
1906,7,42418,2,2,42438,BC0280982,TRUE,,,3,42419.29167
1907,4,42419,7,2,42439,293092,TRUE,,,9,42422.29167
1908,7,42419,2,2,42439,BC0280982,TRUE,,,9,42422.29167
1909,4,42420,7,2,42440,293092,TRUE,,,9,42422.29167
1910,7,42420,2,2,42440,BC0280982,TRUE,,,9,42422.29167
1911,4,42422,7,2,42442,293092,TRUE,,,17,42423.29167
1912,7,42422,2,2,42442,BC0280982,TRUE,,,17,42423.29167
1913,4,42423,7,2,42443,293092,TRUE,,,9,42424.29167
1914,7,42423,2,2,42443,BC0280982,TRUE,,,9,42424.29167
1915,4,42424,7,2,42444,293092,TRUE,,,6,42425.29167
1916,7,42424,2,2,42444,BC0280982,TRUE,,,6,42425.29167
1917,4,42425,7,2,42445,293092,TRUE,,,20,42426.29167
1918,7,42425,2,2,42445,BC0280982,TRUE,,,20,42426.29167
1919,4,42426,7,2,42446,293092,TRUE,,,4,42429.29167
1920,7,42426,2,2,42446,BC0280982,TRUE,,,4,42429.29167
1921,4,42427,7,2,42434,293092,TRUE,,,4,42429.29167
1922,4,42429,7,2,42449,293092,TRUE,,,10,42430.29167
1923,7,42429,2,2,42449,BC0280982,TRUE,,,10,42430.29167
1924,4,42430,7,2,42450,293092,TRUE,,,6,42431.29167
1925,7,42430,2,2,42450,BC0280982,TRUE,,,6,42431.29167
1926,4,42431,7,2,42451,293092,TRUE,,,3,42432.29167
1927,7,42431,2,2,42451,BC0280982,TRUE,,,3,42432.29167
1928,4,42432,7,2,42452,293092,TRUE,,,20,42433.29167
1929,7,42432,2,2,42452,BC0280982,TRUE,,,20,42433.29167
1930,4,42433,7,2,42453,293092,TRUE,,,16,42436.29167
1931,7,42433,2,2,42453,BC0280982,TRUE,,,16,42436.29167
1932,4,42434,7,2,42441,293092,TRUE,,,16,42436.29167
1933,4,42436,7,2,42456,293092,TRUE,,,17,42437.29167
1934,7,42436,2,2,42456,BC0280982,TRUE,,,17,42437.29167
1935,4,42437,7,2,42457,293092,TRUE,,,2,42438.29167
1936,7,42437,2,2,42457,BC0280982,TRUE,,,2,42438.29167
1937,4,42438,7,2,42458,293092,TRUE,,,5,42439.29167
1938,7,42438,2,2,42458,BC0280982,TRUE,,,5,42439.29167
1939,4,42439,7,2,42459,293092,TRUE,,,11,42440.29167
1940,7,42439,2,2,42459,BC0280982,TRUE,,,11,42440.29167
1941,4,42440,7,2,42460,293092,TRUE,,,13,42443.29167
1942,7,42440,2,2,42460,BC0280982,TRUE,,,13,42443.29167
1943,4,42443,7,2,42463,293092,TRUE,,,6,42444.29167
1944,7,42443,2,2,42463,BC0280982,TRUE,,,6,42444.29167
1945,4,42444,7,2,42464,293092,TRUE,,,10,42445.29167
1946,7,42444,2,2,42464,BC0280982,TRUE,,,10,42445.29167
1947,4,42445,7,2,42465,293092,TRUE,,,18,42446.29167
1948,7,42445,2,2,42465,BC0280982,TRUE,,,18,42446.29167
1949,4,42446,7,2,42466,293092,TRUE,,,9,42447.29167
1950,7,42446,2,2,42466,BC0280982,TRUE,,,9,42447.29167
1951,4,42447,7,2,42467,293092,TRUE,,,13,42450.29167
1952,7,42447,2,2,42467,BC0280982,TRUE,,,13,42450.29167
1953,4,42448,7,2,42462,293092,TRUE,,,13,42450.29167
1954,7,42448,2,2,42462,BC0280982,TRUE,,,13,42450.29167
1955,4,42450,7,2,42470,293092,TRUE,,,11,42451.29167
1956,7,42450,2,2,42470,BC0280982,TRUE,,,11,42451.29167
1957,4,42451,7,2,42471,293092,TRUE,,,20,42452.29167
1958,7,42451,2,2,42471,BC0280982,TRUE,,,20,42452.29167
1959,4,42452,7,2,42472,293092,TRUE,,,20,42453.29167
1960,7,42452,2,2,42472,BC0280982,TRUE,,,20,42453.29167
1961,4,42453,7,2,42473,293092,TRUE,,,10,42454.29167
1962,7,42453,2,2,42473,BC0280982,TRUE,,,10,42454.29167
1963,4,42454,7,2,42474,293092,TRUE,,,14,42457.29167
1964,7,42454,2,2,42474,BC0280982,TRUE,,,14,42457.29167
1965,4,42455,7,2,42475,293092,TRUE,,,14,42457.29167
1966,7,42455,2,2,42475,BC0280982,TRUE,,,14,42457.29167
1967,4,42457,7,2,42477,293092,TRUE,,,10,42458.29167
1968,7,42457,2,2,42477,BC0280982,TRUE,,,10,42458.29167
1969,4,42458,7,2,42478,293092,TRUE,,,16,42459.29167
1970,7,42458,2,2,42478,BC0280982,TRUE,,,16,42459.29167
1971,4,42459,7,2,42479,293092,TRUE,,,15,42460.29167
1972,7,42459,2,2,42479,BC0280982,TRUE,,,15,42460.29167
1973,4,42460,7,2,42480,293092,TRUE,,,20,42461.29167
1974,7,42460,2,2,42480,BC0280982,TRUE,,,20,42461.29167
1975,4,42461,7,2,42481,293092,TRUE,,,8,42464.29167
1976,7,42461,2,2,42481,BC0280982,TRUE,,,8,42464.29167
1977,4,42462,7,2,42469,293092,TRUE,,,8,42464.29167
1978,4,42464,7,2,42484,293092,TRUE,,,10,42465.29167
1979,7,42464,2,2,42484,BC0280982,TRUE,,,10,42465.29167
1980,4,42465,7,2,42485,293092,TRUE,,,17,42466.29167
1981,7,42465,2,2,42485,BC0280982,TRUE,,,17,42466.29167
1982,4,42466,7,2,42486,293092,TRUE,,,4,42467.29167
1983,7,42466,2,2,42486,BC0280982,TRUE,,,4,42467.29167
1984,4,42467,7,2,42487,293092,TRUE,,,4,42468.29167
1985,7,42467,2,2,42487,BC0280982,TRUE,,,4,42468.29167
1986,4,42468,7,2,42488,293092,TRUE,,,8,42471.29167
1987,7,42468,2,2,42488,BC0280982,TRUE,,,8,42471.29167
1988,4,42469,7,2,42489,293092,TRUE,,,8,42471.29167
1989,7,42469,2,2,42489,BC0280982,TRUE,,,8,42471.29167
1990,4,42471,7,2,42491,293092,TRUE,,,8,42472.29167
1991,7,42471,2,2,42491,BC0280982,TRUE,,,8,42472.29167
1992,4,42472,7,2,42492,293092,TRUE,,,2,42473.29167
1993,7,42472,2,2,42492,BC0280982,TRUE,,,2,42473.29167
1994,4,42473,7,2,42493,293092,TRUE,,,17,42474.29167
1995,7,42473,2,2,42493,BC0280982,TRUE,,,17,42474.29167
1996,4,42474,7,2,42494,293092,TRUE,,,2,42475.29167
1997,7,42474,2,2,42494,BC0280982,TRUE,,,2,42475.29167
1998,4,42475,7,2,42495,293092,TRUE,,,8,42478.29167
1999,7,42475,2,2,42495,BC0280982,TRUE,,,8,42478.29167
2000,4,42476,7,2,42490,293092,TRUE,,,8,42478.29167
2001,7,42476,2,2,42490,BC0280982,TRUE,,,8,42478.29167
2002,4,42478,7,2,42498,293092,TRUE,,,17,42479.29167
2003,7,42478,2,2,42498,BC0280982,TRUE,,,17,42479.29167
2004,4,42479,7,2,42499,293092,TRUE,,,7,42480.29167
2005,7,42479,2,2,42499,BC0280982,TRUE,,,7,42480.29167
2006,4,42480,7,2,42500,293092,TRUE,,,7,42481.29167
2007,7,42480,2,2,42500,BC0280982,TRUE,,,7,42481.29167
2008,4,42481,7,2,42501,293092,TRUE,,,17,42482.29167
2009,7,42481,2,2,42501,BC0280982,TRUE,,,17,42482.29167
2010,4,42482,7,2,42502,293092,TRUE,,,17,42485.29167
2011,7,42482,2,2,42502,BC0280982,TRUE,,,17,42485.29167
2012,4,42483,7,2,42497,293092,TRUE,,,17,42485.29167
2013,7,42483,2,2,42497,BC0280982,TRUE,,,17,42485.29167
2014,4,42485,7,2,42505,293092,TRUE,,,10,42486.29167
2015,7,42485,2,2,42505,BC0280982,TRUE,,,10,42486.29167
2016,4,42486,7,2,42506,293092,TRUE,,,2,42487.29167
2017,7,42486,2,2,42506,BC0280982,TRUE,,,2,42487.29167
2018,4,42487,7,2,42507,293092,TRUE,,,14,42488.29167
2019,7,42487,2,2,42507,BC0280982,TRUE,,,14,42488.29167
2020,4,42488,7,2,42508,293092,TRUE,,,6,42489.29167
2021,7,42488,2,2,42508,BC0280982,TRUE,,,6,42489.29167
2022,4,42489,7,2,42509,293092,TRUE,,,4,42492.29167
2023,7,42489,2,2,42509,BC0280982,TRUE,,,4,42492.29167
2024,7,42490,2,2,42510,BC0280982,TRUE,,,4,42492.29167
2025,4,42492,7,2,42512,293092,TRUE,,,10,42493.29167
2026,7,42492,2,2,42512,BC0280982,TRUE,,,10,42493.29167
2027,4,42493,7,2,42513,293092,TRUE,,,18,42494.29167
2028,7,42493,2,2,42513,BC0280982,TRUE,,,18,42494.29167
2029,4,42494,7,2,42514,293092,TRUE,,,13,42495.29167
2030,7,42494,2,2,42514,BC0280982,TRUE,,,13,42495.29167
2031,4,42495,7,2,42515,293092,TRUE,,,17,42496.29167
2032,7,42495,2,2,42515,BC0280982,TRUE,,,17,42496.29167
2033,4,42496,7,2,42516,293092,TRUE,,,6,42499.29167
2034,7,42496,2,2,42516,BC0280982,TRUE,,,6,42499.29167
2035,4,42497,7,2,42517,293092,TRUE,,,6,42499.29167
2036,7,42497,2,2,42517,BC0280982,TRUE,,,6,42499.29167
2037,4,42499,7,2,42519,293092,TRUE,,,19,42500.29167
2038,7,42499,2,2,42519,BC0280982,TRUE,,,19,42500.29167
2039,4,42500,7,2,42520,293092,TRUE,,,17,42501.29167
2040,7,42500,2,2,42520,BC0280982,TRUE,,,17,42501.29167
2041,4,42501,7,2,42521,293092,TRUE,,,2,42502.29167
2042,7,42501,2,2,42521,BC0280982,TRUE,,,2,42502.29167
