SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
37110,4,5,254,4,4334,41428,163950,24592.5,188542.5,0,41428,TRUE,15,41428.375
37113,7,5,255,4,3510,41428,19091.2,2863.68,21954.88,0,41428,TRUE,15,41428.375
37116,4,5,256,4,3175,41428,1830,274.5,2104.5,0,41428,TRUE,15,41428.375
37117,4,7,,4,,41428,0,0,-908405.7,0,41428,TRUE,15,41428.375
37118,7,7,,4,,41428,0,0,-93258.1,0,41428,TRUE,15,41428.375
37486,4,5,257,4,710,41429,168192,25228.8,193420.8,0,41435,TRUE,12,41435.375
37490,7,5,258,4,3924,41429,18695.2,2804.28,21499.48,0,41435,TRUE,12,41435.375
37804,4,5,259,4,6351,41430,170472,25570.8,196042.8,0,41435,TRUE,12,41435.375
37808,7,5,260,4,5534,41430,17645.6,2646.84,20292.44,0,41435,TRUE,12,41435.375
38213,4,5,261,4,1025,41431,172620,25893,198513,0,41435,TRUE,12,41435.375
38217,7,5,262,4,6168,41431,17229.6,2584.44,19814.04,0,41435,TRUE,12,41435.375
38610,4,5,263,4,9169,41432,175206,26280.9,201486.9,0,41435,TRUE,12,41435.375
38614,7,5,264,4,217,41432,17770.4,2665.56,20435.96,0,41435,TRUE,12,41435.375
39143,4,5,265,4,6350,41435,176988,26548.2,203536.2,0,41435,TRUE,12,41435.375
39146,7,5,266,4,2324,41435,17983.6,2697.54,20681.14,0,41435,TRUE,12,41435.375
39150,4,5,267,4,7103,41435,1854,278.1,2132.1,0,41435,TRUE,12,41435.375
39152,7,5,268,4,7799,41435,307.2,46.08,353.28,0,41435,TRUE,12,41435.375
39153,4,7,,4,,41435,0,0,-995131.8,0,41435,TRUE,12,41435.375
39154,7,7,,4,,41435,0,0,-103076.34,0,41435,TRUE,12,41435.375
39498,4,5,269,4,6820,41436,180738,27110.7,207848.7,0,41442,TRUE,6,41442.375
39501,7,5,270,4,4414,41436,16793.6,2519.04,19312.64,0,41442,TRUE,6,41442.375
39804,4,5,271,4,9442,41437,182436,27365.4,209801.4,0,41442,TRUE,6,41442.375
39807,7,5,272,4,332,41437,15960,2394,18354,0,41442,TRUE,6,41442.375
40036,4,5,273,4,9377,41438,181566,27234.9,208800.9,0,41442,TRUE,6,41442.375
40039,7,5,274,4,4327,41438,15203.2,2280.48,17483.68,0,41442,TRUE,6,41442.375
40335,4,5,275,4,6025,41439,181536,27230.4,208766.4,0,41442,TRUE,6,41442.375
40338,7,5,276,4,7611,41439,15389.6,2308.44,17698.04,0,41442,TRUE,6,41442.375
40842,4,5,277,4,1930,41442,183660,27549,211209,0,41442,TRUE,6,41442.375
40845,7,5,278,4,6244,41442,14940,2241,17181,0,41442,TRUE,6,41442.375
40847,4,5,279,4,2277,41442,336,50.4,386.4,0,41442,TRUE,6,41442.375
40849,7,5,280,4,9706,41442,115.2,17.28,132.48,0,41442,TRUE,6,41442.375
40850,4,7,,4,,41442,0,0,-1046812.8,0,41442,TRUE,6,41442.375
40851,7,7,,4,,41442,0,0,-90161.84,0,41442,TRUE,6,41442.375
41030,4,5,281,4,579,41443,182280,27342,209622,0,41449,TRUE,9,41449.375
41033,7,5,282,4,3262,41443,14238,2135.7,16373.7,0,41449,TRUE,9,41449.375
41383,4,5,283,4,2711,41444,182940,27441,210381,0,41449,TRUE,9,41449.375
41386,7,5,284,4,2555,41444,13750,2062.5,15812.5,0,41449,TRUE,9,41449.375
41821,4,5,285,4,2486,41445,184860,27729,212589,0,41449,TRUE,9,41449.375
41824,7,5,286,4,5056,41445,12916.4,1937.46,14853.86,0,41449,TRUE,9,41449.375
42225,4,5,287,4,6197,41446,184296,27644.4,211940.4,0,41449,TRUE,9,41449.375
42228,7,5,288,4,3866,41446,12592.8,1888.92,14481.72,0,41449,TRUE,9,41449.375
42732,4,5,289,4,4843,41449,186072,27910.8,213982.8,0,41449,TRUE,9,41449.375
42735,7,5,290,4,2466,41449,12198,1829.7,14027.7,0,41449,TRUE,9,41449.375
42741,4,5,291,4,9559,41449,2460,369,2829,0,41449,TRUE,9,41449.375
42743,7,5,292,4,7739,41449,153.6,23.04,176.64,0,41449,TRUE,9,41449.375
42744,4,7,,4,,41449,0,0,-1061344.2,0,41449,TRUE,9,41449.375
42745,7,7,,4,,41449,0,0,-75726.12,0,41449,TRUE,9,41449.375
43001,4,5,293,4,6628,41450,190116,28517.4,218633.4,0,41456,TRUE,6,41456.375
43004,7,5,294,4,8524,41450,11194.4,1679.16,12873.56,0,41456,TRUE,6,41456.375
43429,4,5,295,4,2527,41451,193920,29088,223008,0,41456,TRUE,6,41456.375
43432,7,5,296,4,475,41451,12230.8,1834.62,14065.42,0,41456,TRUE,6,41456.375
43705,4,5,297,4,5839,41452,194076,29111.4,223187.4,0,41456,TRUE,6,41456.375
43708,7,5,298,4,4058,41452,11397.2,1709.58,13106.78,0,41456,TRUE,6,41456.375
44068,4,5,299,4,3268,41453,196278,29441.7,225719.7,0,41456,TRUE,6,41456.375
44071,7,5,300,4,9756,41453,14024,2103.6,16127.6,0,41456,TRUE,6,41456.375
44740,4,5,301,4,1903,41456,199206,29880.9,229086.9,0,41456,TRUE,6,41456.375
44743,7,5,302,4,5063,41456,13228.8,1984.32,15213.12,0,41456,TRUE,6,41456.375
44747,4,5,303,4,1456,41456,2514,377.1,2891.1,0,41456,TRUE,6,41456.375
44750,7,5,304,4,8085,41456,472.8,70.92,543.72,0,41456,TRUE,6,41456.375
44751,4,7,,4,,41456,0,0,-1122526.5,0,41456,TRUE,6,41456.375
44752,7,7,,4,,41456,0,0,-71930.2,0,41456,TRUE,6,41456.375
45158,4,5,305,4,5066,41457,201642,30246.3,231888.3,0,41463,TRUE,8,41463.375
45161,7,5,306,4,5435,41457,12998.4,1949.76,14948.16,0,41463,TRUE,8,41463.375
45516,4,5,307,4,1139,41458,203400,30510,233910,0,41463,TRUE,8,41463.375
45519,7,5,308,4,3567,41458,15471.6,2320.74,17792.34,0,41463,TRUE,8,41463.375
45824,4,5,309,4,5394,41459,205944,30891.6,236835.6,0,41463,TRUE,8,41463.375
45827,7,5,310,4,447,41459,14983.6,2247.54,17231.14,0,41463,TRUE,8,41463.375
46181,4,5,311,4,1036,41460,207408,31111.2,238519.2,0,41463,TRUE,8,41463.375
46185,7,5,312,4,8803,41460,14522,2178.3,16700.3,0,41463,TRUE,8,41463.375
46696,4,5,313,4,9360,41463,207960,31194,239154,0,41463,TRUE,8,41463.375
46699,7,5,314,4,5197,41463,13508.4,2026.26,15534.66,0,41463,TRUE,8,41463.375
46703,4,5,315,4,4359,41463,1326,198.9,1524.9,0,41463,TRUE,8,41463.375
46706,7,5,316,4,5019,41463,412.8,61.92,474.72,0,41463,TRUE,8,41463.375
46707,4,7,,4,,41463,0,0,-1181832,0,41463,TRUE,8,41463.375
46708,7,7,,4,,41463,0,0,-82681.32,0,41463,TRUE,8,41463.375
46959,4,5,317,4,3817,41464,207858,31178.7,239036.7,0,41470,TRUE,19,41470.375
46962,7,5,318,4,3208,41464,14643.6,2196.54,16840.14,0,41470,TRUE,19,41470.375
47375,4,5,319,4,6286,41465,207702,31155.3,238857.3,0,41470,TRUE,19,41470.375
47378,7,5,320,4,9861,41465,15850,2377.5,18227.5,0,41470,TRUE,19,41470.375
47786,4,5,321,4,4096,41466,209166,31374.9,240540.9,0,41470,TRUE,19,41470.375
47789,7,5,322,4,3976,41466,16606.8,2491.02,19097.82,0,41470,TRUE,19,41470.375
48188,4,5,323,4,4781,41467,210534,31580.1,242114.1,0,41470,TRUE,19,41470.375
48191,7,5,324,4,7169,41467,22886,3432.9,26318.9,0,41470,TRUE,19,41470.375
48579,4,5,325,4,6669,41470,210306,31545.9,241851.9,0,41470,TRUE,19,41470.375
48582,7,5,326,4,4335,41470,22052.4,3307.86,25360.26,0,41470,TRUE,19,41470.375
48585,4,5,327,4,5652,41470,1848,277.2,2125.2,0,41470,TRUE,19,41470.375
48587,7,5,328,4,9140,41470,76.8,11.52,88.32,0,41470,TRUE,19,41470.375
48588,4,7,,4,,41470,0,0,-1204526.1,0,41470,TRUE,19,41470.375
48589,7,7,,4,,41470,0,0,-105932.94,0,41470,TRUE,19,41470.375
48994,4,5,329,4,2069,41471,215178,32276.7,247454.7,0,41477,TRUE,2,41477.375
48997,7,5,330,4,887,41471,23012,3451.8,26463.8,0,41477,TRUE,2,41477.375
49410,4,5,331,4,7006,41472,215970,32395.5,248365.5,0,41477,TRUE,2,41477.375
49413,7,5,332,4,1809,41472,22732.4,3409.86,26142.26,0,41477,TRUE,2,41477.375
49846,4,5,333,4,9942,41473,217032,32554.8,249586.8,0,41477,TRUE,2,41477.375
49849,7,5,334,4,5277,41473,22469.2,3370.38,25839.58,0,41477,TRUE,2,41477.375
50153,4,5,335,4,2320,41474,220422,33063.3,253485.3,0,41477,TRUE,2,41477.375
50156,7,5,336,4,1729,41474,22052.4,3307.86,25360.26,0,41477,TRUE,2,41477.375
50690,4,5,337,4,5836,41477,221862,33279.3,255141.3,0,41477,TRUE,2,41477.375
50693,7,5,338,4,9502,41477,21942.8,3291.42,25234.22,0,41477,TRUE,2,41477.375
50696,4,5,339,4,2457,41477,1080,162,1242,0,41477,TRUE,2,41477.375
50697,4,7,,4,,41477,0,0,-1255275.6,0,41477,TRUE,2,41477.375
50698,7,7,,4,,41477,0,0,-129040.12,0,41477,TRUE,2,41477.375
50925,4,5,340,4,8081,41478,222114,33317.1,255431.1,0,41484,TRUE,16,41484.375
50928,7,5,341,4,5628,41478,21301.2,3195.18,24496.38,0,41484,TRUE,16,41484.375
51357,4,5,342,4,9288,41479,226920,34038,260958,0,41484,TRUE,16,41484.375
51360,7,5,343,4,9361,41479,24504,3675.6,28179.6,0,41484,TRUE,16,41484.375
51678,4,5,344,4,3893,41480,230052,34507.8,264559.8,0,41484,TRUE,16,41484.375
51681,7,5,345,4,5054,41480,26165.6,3924.84,30090.44,0,41484,TRUE,16,41484.375
52009,4,5,346,4,1477,41481,232230,34834.5,267064.5,0,41484,TRUE,16,41484.375
52012,7,5,347,4,7088,41481,27679.2,4151.88,31831.08,0,41484,TRUE,16,41484.375
52423,4,5,348,4,5022,41484,233940,35091,269031,0,41484,TRUE,16,41484.375
52426,7,5,349,4,7649,41484,27300.8,4095.12,31395.92,0,41484,TRUE,16,41484.375
52431,4,5,350,4,5415,41484,2394,359.1,2753.1,0,41484,TRUE,16,41484.375
52432,4,7,,4,,41484,0,0,-1319797.5,0,41484,TRUE,16,41484.375
52433,7,7,,4,,41484,0,0,-145993.42,0,41484,TRUE,16,41484.375
52606,4,5,351,4,2010,41485,236802,35520.3,272322.3,0,41491,TRUE,17,41491.375
52609,7,5,352,4,8065,41485,26467.2,3970.08,30437.28,0,41491,TRUE,17,41491.375
52999,4,5,353,4,8497,41486,241122,36168.3,277290.3,0,41491,TRUE,17,41491.375
53002,7,5,354,4,1827,41486,26280.8,3942.12,30222.92,0,41491,TRUE,17,41491.375
53296,4,5,355,4,2727,41487,241746,36261.9,278007.9,0,41491,TRUE,17,41491.375
53299,7,5,356,4,223,41487,25864,3879.6,29743.6,0,41491,TRUE,17,41491.375
53485,4,5,357,4,3037,41488,242508,36376.2,278884.2,0,41491,TRUE,17,41491.375
53488,7,5,358,4,5381,41488,26467.2,3970.08,30437.28,0,41491,TRUE,17,41491.375
54042,4,5,359,4,4065,41491,245586,36837.9,282423.9,0,41491,TRUE,17,41491.375
54045,7,5,360,4,9534,41491,27827.2,4174.08,32001.28,0,41491,TRUE,17,41491.375
54048,4,5,361,4,5895,41491,1836,275.4,2111.4,0,41491,TRUE,17,41491.375
54050,7,5,362,4,8299,41491,680,102,782,0,41491,TRUE,17,41491.375
54051,4,7,,4,,41491,0,0,-1391040,0,41491,TRUE,17,41491.375
54052,7,7,,4,,41491,0,0,-153624.36,0,41491,TRUE,17,41491.375
54475,4,5,363,4,1716,41492,249138,37370.7,286508.7,0,41498,TRUE,3,41498.375
54478,7,5,364,4,9387,41492,28616.8,4292.52,32909.32,0,41498,TRUE,3,41498.375
54753,4,5,365,4,4732,41493,250158,37523.7,287681.7,0,41498,TRUE,3,41498.375
54756,7,5,366,4,8794,41493,28200,4230,32430,0,41498,TRUE,3,41498.375
54992,4,5,367,4,2003,41494,251172,37675.8,288847.8,0,41498,TRUE,3,41498.375
54995,7,5,368,4,4694,41494,28408.4,4261.26,32669.66,0,41498,TRUE,3,41498.375
55263,4,5,369,4,296,41495,252630,37894.5,290524.5,0,41498,TRUE,3,41498.375
55266,7,5,370,4,8948,41495,28414,4262.1,32676.1,0,41498,TRUE,3,41498.375
55719,4,5,371,4,6666,41498,252972,37945.8,290917.8,0,41498,TRUE,3,41498.375
55722,7,5,372,4,4395,41498,30377.2,4556.58,34933.78,0,41498,TRUE,3,41498.375
55725,4,5,373,4,3351,41498,564,84.6,648.6,0,41498,TRUE,3,41498.375
55727,7,5,374,4,4100,41498,76.8,11.52,88.32,0,41498,TRUE,3,41498.375
55728,4,7,,4,,41498,0,0,-1445129.1,0,41498,TRUE,3,41498.375
55729,7,7,,4,,41498,0,0,-165707.18,0,41498,TRUE,3,41498.375
56077,4,5,375,4,8234,41499,255156,38273.4,293429.4,0,41505,TRUE,7,41505.375
56080,7,5,376,4,6580,41499,30624,4593.6,35217.6,0,41505,TRUE,7,41505.375
56294,4,5,377,4,3731,41500,256578,38486.7,295064.7,0,41505,TRUE,7,41505.375
56297,7,5,378,4,4391,41500,30207.2,4531.08,34738.28,0,41505,TRUE,7,41505.375
56689,4,5,379,4,5317,41501,262050,39307.5,301357.5,0,41505,TRUE,7,41505.375
56692,7,5,380,4,6649,41501,31441.2,4716.18,36157.38,0,41505,TRUE,7,41505.375
56871,4,5,381,4,5728,41502,262242,39336.3,301578.3,0,41505,TRUE,7,41505.375
56874,7,5,382,4,6926,41502,31370,4705.5,36075.5,0,41505,TRUE,7,41505.375
57231,4,5,383,4,4460,41505,260910,39136.5,300046.5,0,41505,TRUE,7,41505.375
57234,7,5,384,4,7185,41505,30991.6,4648.74,35640.34,0,41505,TRUE,7,41505.375
57239,4,5,385,4,1696,41505,1704,255.6,1959.6,0,41505,TRUE,7,41505.375
57241,7,5,386,4,9335,41505,680,102,782,0,41505,TRUE,7,41505.375
57242,4,7,,4,,41505,0,0,-1493436,0,41505,TRUE,7,41505.375
57243,7,7,,4,,41505,0,0,-178611.1,0,41505,TRUE,7,41505.375
57417,4,5,387,4,1155,41506,260694,39104.1,299798.1,0,41512,TRUE,8,41512.375
57420,7,5,388,4,4458,41506,31101.2,4665.18,35766.38,0,41512,TRUE,8,41512.375
57798,4,5,389,4,4037,41507,267498,40124.7,307622.7,0,41512,TRUE,8,41512.375
57801,7,5,390,4,6846,41507,35543.2,5331.48,40874.68,0,41512,TRUE,8,41512.375
58162,4,5,391,4,957,41508,269778,40466.7,310244.7,0,41512,TRUE,8,41512.375
58165,7,5,392,4,5655,41508,37248.8,5587.32,42836.12,0,41512,TRUE,8,41512.375
58369,4,5,393,4,6648,41509,269034,40355.1,309389.1,0,41512,TRUE,8,41512.375
58372,7,5,394,4,540,41509,36832,5524.8,42356.8,0,41512,TRUE,8,41512.375
58696,4,5,395,4,954,41512,268194,40229.1,308423.1,0,41512,TRUE,8,41512.375
58699,7,5,396,4,3143,41512,36722.4,5508.36,42230.76,0,41512,TRUE,8,41512.375
58701,4,5,397,4,3460,41512,672,100.8,772.8,0,41512,TRUE,8,41512.375
58704,7,5,398,4,3310,41512,855.6,128.34,983.94,0,41512,TRUE,8,41512.375
58705,4,7,,4,,41512,0,0,-1536250.5,0,41512,TRUE,8,41512.375
58706,7,7,,4,,41512,0,0,-205048.68,0,41512,TRUE,8,41512.375
59012,4,5,399,4,7463,41513,270126,40518.9,310644.9,0,41519,TRUE,13,41519.375
59015,7,5,400,4,3280,41513,38351.2,5752.68,44103.88,0,41519,TRUE,13,41519.375
59276,4,5,401,4,8970,41514,271254,40688.1,311942.1,0,41519,TRUE,13,41519.375
59279,7,5,402,4,5991,41514,39464.4,5919.66,45384.06,0,41519,TRUE,13,41519.375
59643,4,5,403,4,1030,41515,271602,40740.3,312342.3,0,41519,TRUE,13,41519.375
59646,7,5,404,4,2688,41515,39047.6,5857.14,44904.74,0,41519,TRUE,13,41519.375
59890,4,5,405,4,1090,41516,271896,40784.4,312680.4,0,41519,TRUE,13,41519.375
59893,7,5,406,4,6240,41516,40670.8,6100.62,46771.42,0,41519,TRUE,13,41519.375
60349,4,5,407,4,7990,41519,273060,40959,314019,0,41519,TRUE,13,41519.375
60352,7,5,408,4,7900,41519,40254,6038.1,46292.1,0,41519,TRUE,13,41519.375
60354,4,5,409,4,2747,41519,576,86.4,662.4,0,41519,TRUE,13,41519.375
60357,7,5,410,4,2968,41519,570.4,85.56,655.96,0,41519,TRUE,13,41519.375
60358,4,7,,4,,41519,0,0,-1562291.1,0,41519,TRUE,13,41519.375
60359,7,7,,4,,41519,0,0,-228112.16,0,41519,TRUE,13,41519.375
60526,4,5,411,4,9,41520,272244,40836.6,313080.6,0,41526,TRUE,17,41526.375
60529,7,5,412,4,6154,41520,42447.6,6367.14,48814.74,0,41526,TRUE,17,41526.375
60810,4,5,413,4,2357,41521,273360,41004,314364,0,41526,TRUE,17,41526.375
60813,7,5,414,4,6136,41521,42902.8,6435.42,49338.22,0,41526,TRUE,17,41526.375
61142,4,5,415,4,9560,41522,276138,41420.7,317558.7,0,41526,TRUE,17,41526.375
61145,7,5,416,4,2568,41522,42486,6372.9,48858.9,0,41526,TRUE,17,41526.375
61553,4,5,417,4,2190,41523,283824,42573.6,326397.6,0,41526,TRUE,17,41526.375
61556,7,5,418,4,5152,41523,42069.2,6310.38,48379.58,0,41526,TRUE,17,41526.375
61982,4,5,419,4,9990,41526,286884,43032.6,329916.6,0,41526,TRUE,17,41526.375
61985,7,5,420,4,2792,41526,42562.8,6384.42,48947.22,0,41526,TRUE,17,41526.375
61989,4,5,421,4,9052,41526,2184,327.6,2511.6,0,41526,TRUE,17,41526.375
61990,4,7,,4,,41526,0,0,-1603829.1,0,41526,TRUE,17,41526.375
61991,7,7,,4,,41526,0,0,-244338.66,0,41526,TRUE,17,41526.375
62205,4,5,422,4,7865,41527,292020,43803,335823,0,41533,TRUE,9,41533.375
62208,7,5,423,4,2376,41527,44323.2,6648.48,50971.68,0,41533,TRUE,9,41533.375
62637,4,5,424,4,6335,41528,293646,44046.9,337692.9,0,41533,TRUE,9,41533.375
62640,7,5,425,4,2370,41528,44762,6714.3,51476.3,0,41533,TRUE,9,41533.375
62939,4,5,426,4,385,41529,292860,43929,336789,0,41533,TRUE,9,41533.375
62942,7,5,427,4,6489,41529,44515.2,6677.28,51192.48,0,41533,TRUE,9,41533.375
63225,4,5,428,4,3567,41530,293526,44028.9,337554.9,0,41533,TRUE,9,41533.375
63228,7,5,429,4,9991,41530,45348.8,6802.32,52151.12,0,41533,TRUE,9,41533.375
63608,4,5,430,4,3636,41533,295254,44288.1,339542.1,0,41533,TRUE,9,41533.375
63611,7,5,431,4,3286,41533,44932,6739.8,51671.8,0,41533,TRUE,9,41533.375
63615,4,5,432,4,2226,41533,1398,209.7,1607.7,0,41533,TRUE,9,41533.375
63616,4,7,,4,,41533,0,0,-1689009.6,0,41533,TRUE,9,41533.375
63617,7,7,,4,,41533,0,0,-257463.38,0,41533,TRUE,9,41533.375
64029,4,5,433,4,5700,41534,300822,45123.3,345945.3,0,41540,TRUE,12,41540.375
64032,7,5,434,4,1847,41534,44444,6666.6,51110.6,0,41540,TRUE,12,41540.375
64343,4,5,435,4,5892,41535,302886,45432.9,348318.9,0,41540,TRUE,12,41540.375
64346,7,5,436,4,387,41535,45710.8,6856.62,52567.42,0,41540,TRUE,12,41540.375
64745,4,5,437,4,6712,41536,305994,45899.1,351893.1,0,41540,TRUE,12,41540.375
64748,7,5,438,4,6368,41536,46692.4,7003.86,53696.26,0,41540,TRUE,12,41540.375
65185,4,5,439,4,6081,41537,310644,46596.6,357240.6,0,41540,TRUE,12,41540.375
65188,7,5,440,4,1389,41537,46467.6,6970.14,53437.74,0,41540,TRUE,12,41540.375
65500,4,5,441,4,1748,41540,311232,46684.8,357916.8,0,41540,TRUE,12,41540.375
65503,7,5,442,4,8400,41540,46390.8,6958.62,53349.42,0,41540,TRUE,12,41540.375
65505,4,5,443,4,5419,41540,1344,201.6,1545.6,0,41540,TRUE,12,41540.375
65506,4,7,,4,,41540,0,0,-1762860.3,0,41540,TRUE,12,41540.375
65507,7,7,,4,,41540,0,0,-264161.44,0,41540,TRUE,12,41540.375
65903,4,5,444,4,246,41541,312252,46837.8,359089.8,0,41547,TRUE,15,41547.375
65906,7,5,445,4,8823,41541,47087.2,7063.08,54150.28,0,41547,TRUE,15,41547.375
66306,4,5,446,4,8863,41542,319176,47876.4,367052.4,0,41547,TRUE,15,41547.375
66309,7,5,447,4,9810,41542,49450.8,7417.62,56868.42,0,41547,TRUE,15,41547.375
66729,4,5,448,4,1418,41543,319728,47959.2,367687.2,0,41547,TRUE,15,41547.375
66732,7,5,449,4,1996,41543,50174.8,7526.22,57701.02,0,41547,TRUE,15,41547.375
67009,4,5,450,4,8377,41544,320592,48088.8,368680.8,0,41547,TRUE,15,41547.375
67012,7,5,451,4,2348,41544,50931.6,7639.74,58571.34,0,41547,TRUE,15,41547.375
67448,4,5,452,4,6437,41547,323166,48474.9,371640.9,0,41547,TRUE,15,41547.375
67451,7,5,453,4,1851,41547,50514.8,7577.22,58092.02,0,41547,TRUE,15,41547.375
67453,7,5,454,4,9228,41547,1530,229.5,1759.5,0,41547,TRUE,15,41547.375
67454,4,7,,4,,41547,0,0,-1834151.1,0,41547,TRUE,15,41547.375
67455,7,7,,4,,41547,0,0,-287142.58,0,41547,TRUE,15,41547.375
67686,4,5,455,4,7119,41548,321990,48298.5,370288.5,0,41554,TRUE,7,41554.375
67689,7,5,456,4,280,41548,52165.6,7824.84,59990.44,0,41554,TRUE,7,41554.375
68114,4,5,457,4,3685,41549,323220,48483,371703,0,41554,TRUE,7,41554.375
68117,7,5,458,4,2179,41549,54189.2,8128.38,62317.58,0,41554,TRUE,7,41554.375
68344,4,5,459,4,5408,41550,321804,48270.6,370074.6,0,41554,TRUE,7,41554.375
68347,7,5,460,4,6495,41550,53772.4,8065.86,61838.26,0,41554,TRUE,7,41554.375
68516,4,5,461,4,4432,41551,323514,48527.1,372041.1,0,41554,TRUE,7,41554.375
68519,7,5,462,4,9087,41551,53871.2,8080.68,61951.88,0,41554,TRUE,7,41554.375
68889,4,5,463,4,4587,41554,323604,48540.6,372144.6,0,41554,TRUE,7,41554.375
68892,7,5,464,4,295,41554,55500,8325,63825,0,41554,TRUE,7,41554.375
68897,4,5,465,4,2005,41554,2310,346.5,2656.5,0,41554,TRUE,7,41554.375
68899,7,5,466,4,5293,41554,1360,204,1564,0,41554,TRUE,7,41554.375
68900,4,7,,4,,41554,0,0,-1858908.3,0,41554,TRUE,7,41554.375
68901,7,7,,4,,41554,0,0,-311487.16,0,41554,TRUE,7,41554.375
69140,4,5,467,4,50,41555,327564,49134.6,376698.6,0,41561,TRUE,5,41561.375
69143,7,5,468,4,23,41555,56289.6,8443.44,64733.04,0,41561,TRUE,5,41561.375
69390,4,5,469,4,1511,41556,330156,49523.4,379679.4,0,41561,TRUE,5,41561.375
69393,7,5,470,4,7114,41556,58768.4,8815.26,67583.66,0,41561,TRUE,5,41561.375
69665,4,5,471,4,5027,41557,331008,49651.2,380659.2,0,41561,TRUE,5,41561.375
69668,7,5,472,4,8631,41557,61055.2,9158.28,70213.48,0,41561,TRUE,5,41561.375
70054,4,5,473,4,6444,41558,332898,49934.7,382832.7,0,41561,TRUE,5,41561.375
70057,7,5,474,4,9778,41558,61115.6,9167.34,70282.94,0,41561,TRUE,5,41561.375
70493,4,5,475,4,2247,41561,335466,50319.9,385785.9,0,41561,TRUE,5,41561.375
70496,7,5,476,4,2363,41561,60929.2,9139.38,70068.58,0,41561,TRUE,5,41561.375
70500,4,5,477,4,2799,41561,2208,331.2,2539.2,0,41561,TRUE,5,41561.375
70501,4,7,,4,,41561,0,0,-1908195,0,41561,TRUE,5,41561.375
70502,7,7,,4,,41561,0,0,-342881.7,0,41561,TRUE,5,41561.375
70758,4,5,478,4,1773,41562,338484,50772.6,389256.6,0,41568,TRUE,6,41568.375
70761,7,5,479,4,1341,41562,60095.6,9014.34,69109.94,0,41568,TRUE,6,41568.375
71115,4,5,480,4,3747,41563,341298,51194.7,392492.7,0,41568,TRUE,6,41568.375
71118,7,5,481,4,1011,41563,59947.6,8992.14,68939.74,0,41568,TRUE,6,41568.375
71337,4,5,482,4,6509,41564,343032,51454.8,394486.8,0,41568,TRUE,6,41568.375
71340,7,5,483,4,2033,41564,61230.8,9184.62,70415.42,0,41568,TRUE,6,41568.375
71613,4,5,484,4,1858,41565,345084,51762.6,396846.6,0,41568,TRUE,6,41568.375
71616,7,5,485,4,2604,41565,60814,9122.1,69936.1,0,41568,TRUE,6,41568.375
72040,4,5,486,4,9263,41568,345084,51762.6,396846.6,0,41568,TRUE,6,41568.375
72043,7,5,487,4,9438,41568,60567.2,9085.08,69652.28,0,41568,TRUE,6,41568.375
72046,4,5,488,4,7632,41568,822,123.3,945.3,0,41568,TRUE,6,41568.375
72049,7,5,489,4,4116,41568,1003.6,150.54,1154.14,0,41568,TRUE,6,41568.375
72050,4,7,,4,,41568,0,0,-1970874.6,0,41568,TRUE,6,41568.375
72051,7,7,,4,,41568,0,0,-349207.62,0,41568,TRUE,6,41568.375
72370,4,5,490,4,8890,41569,346470,51970.5,398440.5,0,41575,TRUE,16,41575.375
72373,7,5,491,4,5606,41569,61154,9173.1,70327.1,0,41575,TRUE,16,41575.375
72691,4,5,492,4,7345,41570,347118,52067.7,399185.7,0,41575,TRUE,16,41575.375
72694,7,5,493,4,1763,41570,62859.6,9428.94,72288.54,0,41575,TRUE,16,41575.375
72880,4,5,494,4,1840,41571,347226,52083.9,399309.9,0,41575,TRUE,16,41575.375
72883,7,5,495,4,5592,41571,62788.4,9418.26,72206.66,0,41575,TRUE,16,41575.375
73257,4,5,496,4,139,41572,348306,52245.9,400551.9,0,41575,TRUE,16,41575.375
73260,7,5,497,4,6640,41572,63989.6,9598.44,73588.04,0,41575,TRUE,16,41575.375
73884,4,5,498,4,5480,41575,350964,52644.6,403608.6,0,41575,TRUE,16,41575.375
73887,7,5,499,4,7670,41575,65843.2,9876.48,75719.68,0,41575,TRUE,16,41575.375
73893,4,5,500,4,2371,41575,3996,599.4,4595.4,0,41575,TRUE,16,41575.375
73896,7,5,501,4,1817,41575,1475.2,221.28,1696.48,0,41575,TRUE,16,41575.375
73897,4,7,,4,,41575,0,0,-2005692,0,41575,TRUE,16,41575.375
73898,7,7,,4,,41575,0,0,-365826.5,0,41575,TRUE,16,41575.375
74225,4,5,502,4,9968,41576,357828,53674.2,411502.2,0,41582,TRUE,8,41582.375
74228,7,5,503,4,2678,41576,67927.2,10189.08,78116.28,0,41582,TRUE,8,41582.375
74565,4,5,504,4,3744,41577,358542,53781.3,412323.3,0,41582,TRUE,8,41582.375
74568,7,5,505,4,17,41577,67510.4,10126.56,77636.96,0,41582,TRUE,8,41582.375
74906,4,5,506,4,4618,41578,359982,53997.3,413979.3,0,41582,TRUE,8,41582.375
74909,7,5,507,4,8267,41578,70153.6,10523.04,80676.64,0,41582,TRUE,8,41582.375
75178,4,5,508,4,5016,41579,360390,54058.5,414448.5,0,41582,TRUE,8,41582.375
75181,7,5,509,4,3314,41579,69736.8,10460.52,80197.32,0,41582,TRUE,8,41582.375
